duracion,presupuesto,facturacion_anual,fortaleza_tecnologica,experiencia_requerida,lugar_trabajo,numero_perfiles_requeridos,precio_hora,volumetria,exito,prob_exito
19,471488,250k a 1M,Básico,General,Remoto,1,Por encima del mercado,47,0,27.95
14,424163,Más de 1M,Experto,Sin Experiencia,Presencial,5,Por encima del mercado,63,1,27.25
10,468513,Más de 1M,Básico,Específica,Remoto,5,Por debajo del mercado,74,1,35.26
3,404094,Más de 1M,Experto,General,Híbrido,7,Dentro del mercado,111,1,41.39
15,459797,250k a 1M,Experto,General,Presencial,7,Por encima del mercado,95,1,23.7
11,366780,250k a 1M,Experto,Específica,Híbrido,6,Dentro del mercado,92,1,29.28
13,490345,Menos de 250k,Experto,Específica,Híbrido,10,Por encima del mercado,87,0,20.59
2,215287,250k a 1M,Intermedio,Específica,Presencial,4,Por debajo del mercado,56,1,43.11
9,602821,Menos de 250k,Experto,General,Remoto,4,Dentro del mercado,77,1,40.39
15,552109,Más de 1M,Básico,Específica,Presencial,6,Dentro del mercado,222,1,27.3
23,247634,Más de 1M,Básico,Sin Experiencia,Híbrido,1,Por encima del mercado,135,0,14.53
11,765272,Más de 1M,Básico,General,Remoto,7,Dentro del mercado,101,1,37.06
21,334630,Menos de 250k,Básico,Específica,Presencial,5,Por debajo del mercado,25,0,13.5
17,737790,250k a 1M,Intermedio,General,Híbrido,5,Dentro del mercado,50,1,30.03
13,565885,Más de 1M,Experto,Sin Experiencia,Remoto,7,Dentro del mercado,98,1,28.55
6,700113,250k a 1M,Experto,Sin Experiencia,Híbrido,6,Dentro del mercado,168,1,45.37
6,535238,250k a 1M,Básico,Específica,Remoto,6,Dentro del mercado,111,1,40.62
16,613368,Más de 1M,Básico,General,Remoto,4,Por encima del mercado,111,1,31.5
9,697921,Menos de 250k,Básico,Específica,Presencial,10,Por encima del mercado,156,1,33.3
8,881438,250k a 1M,Experto,General,Remoto,1,Dentro del mercado,51,1,56.19
11,714925,Más de 1M,Intermedio,Específica,Híbrido,3,Dentro del mercado,170,1,43.79
11,589646,250k a 1M,Intermedio,Específica,Remoto,3,Por debajo del mercado,81,1,39.69
17,230297,250k a 1M,Intermedio,General,Híbrido,3,Por encima del mercado,158,1,21.07
9,50000,250k a 1M,Intermedio,General,Remoto,1,Por encima del mercado,184,0,34.3
17,473918,250k a 1M,Básico,Sin Experiencia,Remoto,10,Por encima del mercado,55,1,13.97
15,357104,250k a 1M,Experto,Sin Experiencia,Presencial,7,Dentro del mercado,100,1,20.68
2,364455,Menos de 250k,Básico,General,Remoto,3,Por encima del mercado,139,1,49.64
14,483514,Menos de 250k,Intermedio,Sin Experiencia,Remoto,7,Por debajo del mercado,86,1,24.96
1,632559,Más de 1M,Básico,Sin Experiencia,Híbrido,5,Por debajo del mercado,87,1,55.11
7,375821,Menos de 250k,Intermedio,General,Híbrido,4,Por debajo del mercado,80,1,40.09
15,679038,Menos de 250k,Experto,General,Híbrido,2,Por debajo del mercado,10,1,38.11
12,506699,Menos de 250k,Intermedio,General,Remoto,5,Por debajo del mercado,153,1,32.67
1,507522,250k a 1M,Básico,Específica,Híbrido,3,Por encima del mercado,50,1,54.16
5,874999,250k a 1M,Experto,General,Híbrido,2,Dentro del mercado,10,1,58.9
1,535622,Más de 1M,Intermedio,General,Remoto,8,Dentro del mercado,152,1,45.99
4,489172,Más de 1M,Intermedio,General,Híbrido,3,Dentro del mercado,124,1,50.59
15,604780,Más de 1M,Experto,Sin Experiencia,Presencial,9,Dentro del mercado,34,1,20.9
9,859429,250k a 1M,Básico,General,Presencial,3,Por encima del mercado,154,1,51.35
13,490651,Menos de 250k,Experto,Sin Experiencia,Híbrido,1,Por encima del mercado,133,1,38.57
12,587952,Menos de 250k,Básico,Específica,Híbrido,7,Por encima del mercado,100,1,31.41
12,478343,250k a 1M,Intermedio,General,Híbrido,4,Por debajo del mercado,82,1,34.31
18,479392,Más de 1M,Intermedio,General,Remoto,1,Dentro del mercado,94,0,29.75
11,401982,Más de 1M,Experto,Sin Experiencia,Presencial,6,Por encima del mercado,110,1,30.55
17,387983,Más de 1M,Intermedio,Específica,Presencial,1,Por encima del mercado,61,1,28.43
1,839212,250k a 1M,Experto,General,Híbrido,1,Por encima del mercado,156,1,67.31
19,389233,Más de 1M,Intermedio,Específica,Híbrido,7,Dentro del mercado,128,0,14.55
4,191872,Más de 1M,Intermedio,Específica,Remoto,9,Dentro del mercado,93,0,28.76
6,525081,250k a 1M,Básico,General,Remoto,4,Por debajo del mercado,187,1,46.22
8,703563,Menos de 250k,Experto,Específica,Presencial,9,Por debajo del mercado,85,1,37.37
19,748503,250k a 1M,Experto,Específica,Remoto,7,Por debajo del mercado,177,0,23.06
7,261107,250k a 1M,Intermedio,General,Presencial,7,Dentro del mercado,115,1,31.42
8,722551,250k a 1M,Básico,Sin Experiencia,Híbrido,4,Por debajo del mercado,138,1,45.64
6,911788,250k a 1M,Básico,General,Híbrido,3,Por debajo del mercado,82,1,55.99
14,363169,Menos de 250k,Experto,Específica,Presencial,6,Por encima del mercado,10,1,24.46
16,465187,Más de 1M,Experto,General,Híbrido,7,Dentro del mercado,124,1,20.31
22,253689,250k a 1M,Intermedio,Sin Experiencia,Remoto,1,Por debajo del mercado,41,0,16.86
26,870740,Menos de 250k,Experto,Específica,Híbrido,4,Por debajo del mercado,69,0,19.72
16,201523,Más de 1M,Intermedio,Específica,Híbrido,4,Dentro del mercado,104,1,19.67
14,420042,Más de 1M,Básico,Sin Experiencia,Presencial,4,Por debajo del mercado,68,1,28.54
5,656938,Más de 1M,Experto,Sin Experiencia,Remoto,3,Dentro del mercado,98,1,52.65
23,363197,250k a 1M,Básico,Específica,Remoto,1,Dentro del mercado,110,0,17.98
13,302177,250k a 1M,Básico,Sin Experiencia,Híbrido,4,Dentro del mercado,26,1,27.23
10,489552,Más de 1M,Intermedio,General,Híbrido,4,Por debajo del mercado,114,1,36.8
14,978031,Más de 1M,Básico,Sin Experiencia,Remoto,4,Por debajo del mercado,69,1,43.41
8,448800,Más de 1M,Intermedio,General,Remoto,7,Por debajo del mercado,47,1,33.69
1,458586,Más de 1M,Intermedio,Específica,Presencial,1,Dentro del mercado,10,1,57.8
15,276888,Más de 1M,Básico,Específica,Híbrido,6,Por debajo del mercado,22,1,19.52
20,577019,Más de 1M,Básico,Específica,Híbrido,1,Por encima del mercado,101,0,29.0
15,676745,Menos de 250k,Intermedio,Específica,Remoto,5,Dentro del mercado,102,1,31.75
12,378739,Más de 1M,Intermedio,Específica,Presencial,1,Por debajo del mercado,126,1,37.54
12,607146,250k a 1M,Básico,Sin Experiencia,Remoto,2,Dentro del mercado,186,1,40.39
13,380294,250k a 1M,Intermedio,Sin Experiencia,Híbrido,5,Por debajo del mercado,168,1,27.92
13,121256,250k a 1M,Intermedio,Específica,Híbrido,1,Dentro del mercado,150,0,29.61
12,591473,Más de 1M,Experto,Sin Experiencia,Híbrido,1,Por encima del mercado,159,1,43.39
12,914877,250k a 1M,Experto,Sin Experiencia,Híbrido,8,Dentro del mercado,109,1,36.73
21,260821,Menos de 250k,Experto,Específica,Presencial,1,Dentro del mercado,108,0,18.97
15,535876,Más de 1M,Experto,Sin Experiencia,Híbrido,5,Dentro del mercado,177,1,29.39
13,761951,250k a 1M,Experto,Específica,Remoto,9,Por debajo del mercado,111,1,29.14
16,479603,Menos de 250k,Intermedio,Específica,Presencial,5,Dentro del mercado,112,1,24.54
16,214633,Menos de 250k,Intermedio,Específica,Presencial,5,Por debajo del mercado,158,1,18.6
18,508992,250k a 1M,Experto,Específica,Híbrido,3,Dentro del mercado,86,1,27.55
7,798072,Menos de 250k,Básico,Sin Experiencia,Presencial,3,Por debajo del mercado,93,1,51.78
9,398693,250k a 1M,Experto,Sin Experiencia,Híbrido,4,Por debajo del mercado,32,1,35.78
7,546449,Menos de 250k,Básico,General,Presencial,1,Por debajo del mercado,77,1,49.8
17,289294,Más de 1M,Intermedio,General,Presencial,8,Por debajo del mercado,84,1,13.49
16,480105,Más de 1M,Básico,Específica,Remoto,6,Dentro del mercado,86,1,23.58
4,577338,Más de 1M,Intermedio,General,Remoto,1,Dentro del mercado,141,1,55.17
14,525171,Más de 1M,Básico,Sin Experiencia,Remoto,8,Por debajo del mercado,50,1,23.06
20,413701,Más de 1M,Intermedio,Sin Experiencia,Presencial,7,Por debajo del mercado,174,0,12.54
11,588599,250k a 1M,Intermedio,General,Remoto,6,Por debajo del mercado,10,1,34.43
14,633900,Más de 1M,Experto,General,Remoto,12,Por encima del mercado,130,0,19.29
16,647120,Más de 1M,Intermedio,Sin Experiencia,Remoto,5,Por encima del mercado,141,1,28.3
4,441414,Más de 1M,Experto,General,Presencial,10,Dentro del mercado,135,1,35.06
13,375798,Más de 1M,Experto,Sin Experiencia,Híbrido,5,Por encima del mercado,155,1,27.72
20,892624,Menos de 250k,Experto,Sin Experiencia,Remoto,6,Por encima del mercado,89,0,26.88
8,527525,Más de 1M,Básico,General,Presencial,3,Por debajo del mercado,163,1,42.44
17,448503,Más de 1M,Básico,General,Presencial,1,Por debajo del mercado,65,1,30.89
12,204584,250k a 1M,Intermedio,Específica,Híbrido,1,Por encima del mercado,70,1,32.84
8,313504,Menos de 250k,Experto,Específica,Remoto,5,Por encima del mercado,203,1,35.09
11,371536,250k a 1M,Experto,Específica,Presencial,4,Por encima del mercado,109,1,31.68
9,587883,Más de 1M,Intermedio,Específica,Presencial,1,Por debajo del mercado,148,1,47.04
7,428755,250k a 1M,Experto,Específica,Presencial,4,Dentro del mercado,125,1,41.27
10,503039,250k a 1M,Intermedio,Sin Experiencia,Híbrido,6,Por encima del mercado,136,1,32.42
12,213350,Más de 1M,Experto,General,Remoto,9,Dentro del mercado,10,1,16.9
11,780886,Menos de 250k,Básico,Sin Experiencia,Presencial,3,Dentro del mercado,119,1,45.34
10,352502,Menos de 250k,Intermedio,Específica,Presencial,6,Por encima del mercado,101,1,29.11
13,547025,250k a 1M,Intermedio,Específica,Presencial,10,Dentro del mercado,149,0,20.98
15,393888,Más de 1M,Básico,General,Presencial,7,Por debajo del mercado,60,1,20.03
5,436374,250k a 1M,Intermedio,Sin Experiencia,Remoto,3,Por encima del mercado,160,1,46.97
10,341191,250k a 1M,Básico,Específica,Remoto,5,Por encima del mercado,40,1,30.45
1,559261,250k a 1M,Experto,Específica,Presencial,6,Por encima del mercado,77,1,51.21
11,303932,Más de 1M,Básico,Específica,Presencial,7,Por encima del mercado,21,1,25.4
13,562851,Más de 1M,Básico,Específica,Presencial,5,Por debajo del mercado,46,1,32.33
15,476235,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,6,Por debajo del mercado,100,1,23.31
13,626004,Más de 1M,Experto,Sin Experiencia,Híbrido,8,Dentro del mercado,168,1,27.99
15,645736,250k a 1M,Básico,Específica,Híbrido,2,Por encima del mercado,102,1,36.97
12,436484,250k a 1M,Experto,Sin Experiencia,Presencial,1,Por encima del mercado,36,1,38.18
8,573206,Menos de 250k,Básico,Específica,Híbrido,7,Dentro del mercado,10,1,37.43
5,410344,Más de 1M,Intermedio,General,Remoto,5,Por debajo del mercado,134,1,42.34
10,763216,250k a 1M,Básico,General,Híbrido,8,Por encima del mercado,67,1,36.53
7,428204,Menos de 250k,Básico,General,Presencial,8,Dentro del mercado,74,1,31.84
11,459645,Menos de 250k,Experto,Sin Experiencia,Remoto,1,Por debajo del mercado,154,1,40.69
9,406238,250k a 1M,Básico,Específica,Presencial,2,Dentro del mercado,93,1,40.1
15,353385,250k a 1M,Intermedio,General,Remoto,5,Dentro del mercado,85,1,25.39
12,906740,Más de 1M,Intermedio,General,Híbrido,2,Por debajo del mercado,108,1,48.32
15,597282,Menos de 250k,Básico,Sin Experiencia,Híbrido,4,Por encima del mercado,174,1,33.29
15,513617,250k a 1M,Básico,Sin Experiencia,Remoto,1,Por debajo del mercado,113,1,36.09
11,404756,Menos de 250k,Experto,General,Remoto,4,Por encima del mercado,10,1,34.55
11,722622,Más de 1M,Experto,Específica,Presencial,2,Por debajo del mercado,59,1,45.05
15,390872,250k a 1M,Intermedio,Específica,Remoto,6,Por encima del mercado,86,1,22.69
27,524156,Más de 1M,Experto,Específica,Presencial,8,Por encima del mercado,143,0,3.23
6,940590,Menos de 250k,Básico,General,Remoto,6,Dentro del mercado,38,1,50.95
12,308549,Más de 1M,Intermedio,Sin Experiencia,Remoto,13,Dentro del mercado,107,0,11.71
5,607915,Más de 1M,Experto,Específica,Híbrido,8,Por encima del mercado,96,1,41.52
12,557709,Menos de 250k,Intermedio,General,Híbrido,8,Por debajo del mercado,151,1,28.74
8,605632,Más de 1M,Básico,General,Presencial,5,Por encima del mercado,50,1,42.37
11,443019,Menos de 250k,Experto,Sin Experiencia,Presencial,4,Por debajo del mercado,108,1,34.12
13,381549,250k a 1M,Básico,Específica,Presencial,9,Por encima del mercado,177,1,20.35
9,545299,Menos de 250k,Básico,General,Remoto,4,Por debajo del mercado,145,1,40.04
1,408794,Menos de 250k,Intermedio,Específica,Remoto,5,Dentro del mercado,130,1,47.85
21,50000,250k a 1M,Intermedio,Específica,Presencial,4,Por debajo del mercado,84,0,8.03
17,335107,Menos de 250k,Intermedio,Específica,Remoto,7,Dentro del mercado,108,1,16.75
11,436667,250k a 1M,Experto,General,Híbrido,8,Por debajo del mercado,94,1,26.87
7,284430,250k a 1M,Experto,Específica,Remoto,8,Dentro del mercado,143,1,29.67
13,530197,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,4,Por debajo del mercado,126,1,34.23
14,348481,Más de 1M,Experto,General,Presencial,6,Por encima del mercado,69,1,24.01
17,491312,Más de 1M,Experto,General,Remoto,6,Por debajo del mercado,187,1,22.59
17,933575,250k a 1M,Intermedio,Específica,Presencial,9,Dentro del mercado,160,1,25.93
18,745401,Más de 1M,Básico,Específica,Híbrido,1,Dentro del mercado,57,0,36.13
2,618298,Más de 1M,Experto,Específica,Presencial,5,Por debajo del mercado,83,1,52.8
10,861846,Menos de 250k,Experto,General,Híbrido,3,Por encima del mercado,92,1,48.45
18,485483,250k a 1M,Básico,Sin Experiencia,Híbrido,3,Por debajo del mercado,141,1,25.4
6,487518,250k a 1M,Básico,Sin Experiencia,Presencial,2,Por debajo del mercado,60,1,46.53
19,288881,Menos de 250k,Básico,General,Híbrido,7,Dentro del mercado,67,0,11.79
23,755631,Más de 1M,Intermedio,Sin Experiencia,Presencial,1,Por encima del mercado,144,0,28.79
19,891399,250k a 1M,Básico,Específica,Presencial,5,Por encima del mercado,128,0,31.2
16,681482,Más de 1M,Intermedio,General,Presencial,1,Por encima del mercado,10,1,38.42
9,784677,250k a 1M,Básico,Sin Experiencia,Híbrido,3,Por encima del mercado,133,1,48.25
14,50000,250k a 1M,Básico,General,Híbrido,4,Por debajo del mercado,26,0,19.72
4,967939,250k a 1M,Intermedio,Sin Experiencia,Remoto,4,Por encima del mercado,68,1,60.09
7,479131,250k a 1M,Intermedio,General,Presencial,7,Por encima del mercado,82,1,35.7
8,971194,Más de 1M,Básico,Sin Experiencia,Presencial,9,Por encima del mercado,77,1,43.89
12,846330,Más de 1M,Básico,General,Presencial,11,Dentro del mercado,68,0,28.79
10,654485,Más de 1M,Básico,General,Presencial,5,Dentro del mercado,48,1,40.33
14,431393,Más de 1M,Experto,General,Presencial,8,Dentro del mercado,126,1,21.2
17,531648,Menos de 250k,Básico,General,Presencial,9,Por encima del mercado,19,1,15.73
8,117995,250k a 1M,Intermedio,General,Presencial,4,Por debajo del mercado,73,0,32.9
13,686160,250k a 1M,Experto,Específica,Remoto,9,Por debajo del mercado,140,1,28.27
10,50000,250k a 1M,Intermedio,General,Remoto,1,Dentro del mercado,120,0,33.41
13,440262,Menos de 250k,Experto,General,Presencial,6,Dentro del mercado,31,1,27.32
16,808647,Más de 1M,Experto,General,Presencial,10,Por encima del mercado,10,1,23.72
18,644145,250k a 1M,Intermedio,Sin Experiencia,Remoto,5,Dentro del mercado,46,1,26.3
16,194017,Más de 1M,Experto,General,Remoto,4,Dentro del mercado,10,0,19.29
14,231939,Más de 1M,Intermedio,Específica,Presencial,4,Dentro del mercado,105,1,22.83
3,380513,Menos de 250k,Básico,General,Presencial,9,Dentro del mercado,77,1,34.9
6,515675,Menos de 250k,Experto,Sin Experiencia,Remoto,1,Por debajo del mercado,81,1,51.7
7,675310,Más de 1M,Intermedio,Sin Experiencia,Remoto,4,Por encima del mercado,126,1,47.47
14,620828,250k a 1M,Experto,General,Presencial,8,Por debajo del mercado,144,1,26.88
4,288249,250k a 1M,Intermedio,General,Remoto,6,Dentro del mercado,112,1,38.21
14,623747,Menos de 250k,Básico,General,Presencial,9,Por encima del mercado,89,1,25.1
14,645067,Menos de 250k,Básico,General,Híbrido,7,Por encima del mercado,65,1,29.39
1,597704,Menos de 250k,Experto,Sin Experiencia,Presencial,4,Por debajo del mercado,82,1,56.11
5,995637,Menos de 250k,Experto,General,Presencial,7,Por debajo del mercado,110,1,52.28
18,645264,Menos de 250k,Intermedio,Sin Experiencia,Presencial,1,Dentro del mercado,146,0,33.61
16,693565,Menos de 250k,Intermedio,Sin Experiencia,Remoto,1,Por debajo del mercado,31,1,38.37
7,875172,Menos de 250k,Experto,Específica,Presencial,3,Dentro del mercado,44,1,54.05
6,670023,250k a 1M,Intermedio,Sin Experiencia,Presencial,5,Dentro del mercado,100,1,46.62
1,389789,Menos de 250k,Intermedio,General,Remoto,3,Dentro del mercado,10,1,52.95
21,748541,Menos de 250k,Intermedio,General,Híbrido,6,Por encima del mercado,114,0,22.95
12,419721,250k a 1M,Experto,General,Híbrido,5,Por encima del mercado,153,1,29.73
23,303478,250k a 1M,Básico,General,Remoto,1,Por debajo del mercado,218,0,16.75
11,320604,Más de 1M,Básico,Específica,Presencial,3,Por debajo del mercado,104,1,33.17
14,746270,Menos de 250k,Intermedio,Específica,Híbrido,8,Por encima del mercado,143,1,30.18
17,624049,Menos de 250k,Experto,Específica,Híbrido,6,Por debajo del mercado,101,1,23.77
22,712167,Menos de 250k,Intermedio,Específica,Remoto,3,Dentro del mercado,181,0,25.59
15,625018,Menos de 250k,Básico,Sin Experiencia,Híbrido,7,Dentro del mercado,79,1,26.9
12,537769,Más de 1M,Intermedio,Específica,Híbrido,10,Por encima del mercado,116,0,22.89
12,563602,250k a 1M,Básico,Sin Experiencia,Remoto,4,Por debajo del mercado,130,1,36.36
6,618216,250k a 1M,Experto,General,Híbrido,7,Por debajo del mercado,119,1,41.47
10,379502,Menos de 250k,Intermedio,Sin Experiencia,Presencial,7,Por encima del mercado,61,1,29.8
12,241940,Menos de 250k,Experto,Sin Experiencia,Remoto,4,Dentro del mercado,31,1,28.4
20,402977,Menos de 250k,Intermedio,Específica,Presencial,2,Dentro del mercado,151,0,23.05
9,608825,Más de 1M,Intermedio,General,Presencial,10,Por debajo del mercado,113,1,29.62
18,370433,Más de 1M,Intermedio,General,Remoto,8,Por encima del mercado,104,0,12.1
12,925923,250k a 1M,Intermedio,Específica,Híbrido,4,Por encima del mercado,145,1,45.63
19,588253,Menos de 250k,Intermedio,Sin Experiencia,Remoto,9,Dentro del mercado,142,0,14.99
16,523897,Menos de 250k,Experto,Específica,Híbrido,7,Dentro del mercado,118,1,23.0
16,378733,Menos de 250k,Experto,Sin Experiencia,Presencial,9,Por debajo del mercado,132,1,16.14
18,683147,Menos de 250k,Básico,Específica,Híbrido,1,Por encima del mercado,74,1,35.29
17,257612,Más de 1M,Intermedio,Específica,Presencial,4,Por debajo del mercado,127,1,20.56
18,563154,250k a 1M,Básico,General,Presencial,10,Por debajo del mercado,22,0,14.0
25,412894,250k a 1M,Experto,General,Presencial,13,Por encima del mercado,101,0,0.0
22,524186,Más de 1M,Básico,General,Remoto,4,Por encima del mercado,137,0,19.27
15,597255,Menos de 250k,Experto,Específica,Híbrido,4,Dentro del mercado,64,1,32.71
9,270868,250k a 1M,Intermedio,General,Híbrido,7,Por encima del mercado,107,1,27.09
14,165814,250k a 1M,Básico,General,Híbrido,6,Por debajo del mercado,115,0,18.42
1,313669,Más de 1M,Básico,Específica,Presencial,7,Por debajo del mercado,55,1,42.98
17,675848,Menos de 250k,Básico,General,Remoto,1,Por encima del mercado,156,1,36.61
6,574627,250k a 1M,Básico,Sin Experiencia,Híbrido,4,Por debajo del mercado,116,1,46.4
19,419420,Menos de 250k,Intermedio,General,Híbrido,7,Por encima del mercado,16,0,14.43
24,893629,250k a 1M,Experto,Sin Experiencia,Remoto,1,Dentro del mercado,105,0,30.54
3,757020,Más de 1M,Experto,General,Híbrido,1,Dentro del mercado,173,1,61.43
12,708692,Menos de 250k,Intermedio,Específica,Remoto,1,Por encima del mercado,100,1,46.22
6,355159,Más de 1M,Experto,Específica,Remoto,7,Por debajo del mercado,67,1,35.62
2,706470,250k a 1M,Básico,General,Híbrido,2,Por encima del mercado,73,1,60.52
